Id,Probability
41857,0.12508786
41858,0.2360468
41859,0.33395025
41860,0.9466337
41861,0.08562102
41862,0.1463567
41863,0.42135015
41864,0.44473237
41865,0.18132655
41866,0.1613709
41867,0.24236394
41868,0.09675589
41869,0.068451636
41870,0.039743975
41871,0.47302797
41872,0.34248617
41873,0.18112712
41874,0.66531897
41875,0.10733009
41876,0.53970325
41877,0.068271
41878,0.2995879
41879,0.19712396
41880,0.23454402
41881,0.36455566
41882,0.23167814
41883,0.08878753
41884,0.44837785
41885,0.1127125
41886,0.05511708
41887,0.20417371
41888,0.11454371
41889,0.4711146
41890,0.19770028
41891,0.6674706
41892,0.45793423
41893,0.9751007
41894,0.13780041
41895,0.34466618
41896,0.2953813
41897,0.22166984
41898,0.17024393
41899,0.17697568
41900,0.08778109
41901,0.36520773
41902,0.05865055
41903,0.8650367
41904,0.2163122
41905,0.9174965
41906,0.96003497
41907,0.11213124
41908,0.962475
41909,0.109267846
41910,0.93309814
41911,0.78058004
41912,0.20750445
41913,0.5534325
41914,0.39422455
41915,0.09097904
41916,0.27864844
41917,0.597554
41918,0.95949537
41919,0.061133195
41920,0.16142838
41921,0.107136466
41922,0.5133027
41923,0.2162886
41924,0.06380823
41925,0.843393
41926,0.8052631
41927,0.53466094
41928,0.83738977
41929,0.0961292
41930,0.16200463
41931,0.09285676
41932,0.09876514
41933,0.20302205
41934,0.663083
41935,0.3868158
41936,0.1155166
41937,0.20242913
41938,0.110963956
41939,0.25348553
41940,0.8948508
41941,0.84164435
41942,0.83779824
41943,0.15789472
41944,0.09041375
41945,0.56457204
41946,0.076044984
41947,0.12810929
41948,0.07313298
41949,0.32666737
41950,0.04244917
41951,0.055702504
41952,0.24123557
41953,0.25175357
41954,0.915874
41955,0.122026
41956,0.23374774
41957,0.3749671
41958,0.17246108
41959,0.103850335
41960,0.7248244
41961,0.1918966
41962,0.1221831
41963,0.88573796
41964,0.16623439
41965,0.5704826
41966,0.15884691
41967,0.50325865
41968,0.07617029
41969,0.5039177
41970,0.55594933
41971,0.059211757
41972,0.16685711
41973,0.39456922
41974,0.61258185
41975,0.15116766
41976,0.9023986
41977,0.6181231
41978,0.061505325
41979,0.15686199
41980,0.1453957
41981,0.8678833
41982,0.19539465
41983,0.81257814
41984,0.69410574
41985,0.120242566
41986,0.4401607
41987,0.058117904
41988,0.136612
41989,0.3305336
41990,0.055234626
41991,0.501184
41992,0.09391531
41993,0.07382348
41994,0.089388825
41995,0.086216405
41996,0.86500746
41997,0.23154467
41998,0.4223594
41999,0.12673782
42000,0.9729855
42001,0.4653554
42002,0.12343841
42003,0.8797072
42004,0.15421267
42005,0.8151283
42006,0.11154933
42007,0.19457304
42008,0.10304323
42009,0.5797124
42010,0.16704953
42011,0.96299666
42012,0.6277742
42013,0.037038434
42014,0.30753687
42015,0.87214065
42016,0.10627638
42017,0.04851306
42018,0.47652593
42019,0.455528
42020,0.47828782
42021,0.6942144
42022,0.54858
42023,0.32885653
42024,0.12240832
42025,0.42513004
42026,0.37670842
42027,0.34351113
42028,0.13452417
42029,0.47476283
42030,0.36538538
42031,0.9295027
42032,0.2252775
42033,0.13492794
42034,0.9347658
42035,0.18607791
42036,0.35322505
42037,0.06688163
42038,0.07010012
42039,0.31634668
42040,0.52181023
42041,0.89351946
42042,0.316248
42043,0.1272053
42044,0.928875
42045,0.22663593
42046,0.28039184
42047,0.0451526
42048,0.22011955
42049,0.056604
42050,0.33743253
42051,0.64800686
42052,0.30546987
42053,0.84876454
42054,0.3962193
42055,0.7788239
42056,0.7467853
42057,0.4361205
42058,0.18606041
42059,0.23626828
42060,0.62909365
42061,0.22894877
42062,0.121037394
42063,0.17314722
42064,0.46598864
42065,0.066559814
42066,0.55024666
42067,0.273986
42068,0.6195065
42069,0.3451238
42070,0.37473693
42071,0.09767427
42072,0.1370248
42073,0.1290901
42074,0.041415066
42075,0.055988934
42076,0.09449669
42077,0.1177257
42078,0.29074466
42079,0.37975082
42080,0.62263304
42081,0.3844774
42082,0.06341665
42083,0.06306324
42084,0.10850506
42085,0.5280328
42086,0.6493679
42087,0.4923611
42088,0.23998523
42089,0.10786634
42090,0.111281216
42091,0.44285098
42092,0.50441366
42093,0.12935582
42094,0.7857642
42095,0.87946683
42096,0.10579119
42097,0.052016836
42098,0.12927556
42099,0.6205694
42100,0.1222842
42101,0.19809456
42102,0.83814555
42103,0.13611977
42104,0.88620526
42105,0.15281901
42106,0.50088775
42107,0.08103551
42108,0.069171116
42109,0.8104377
42110,0.82984537
42111,0.23997284
42112,0.38157195
42113,0.6894012
42114,0.38650241
42115,0.20671494
42116,0.2945164
42117,0.44493458
42118,0.19308032
42119,0.11864834
42120,0.17409948
42121,0.5746641
42122,0.48652276
42123,0.76850945
42124,0.5018959
42125,0.10351913
42126,0.060730755
42127,0.88920754
42128,0.37168777
42129,0.78060174
42130,0.55365264
42131,0.23160277
42132,0.14271982
42133,0.124116994
42134,0.90781695
42135,0.97857475
42136,0.117083155
42137,0.40564457
42138,0.46427655
42139,0.089465804
42140,0.5475323
42141,0.35222986
42142,0.238681
42143,0.05476102
42144,0.15317611
42145,0.95317143
42146,0.53811157
42147,0.46280894
42148,0.7102367
42149,0.06047456
42150,0.078288265
42151,0.078975506
42152,0.083175436
42153,0.90248317
42154,0.13535507
42155,0.3522935
42156,0.19648813
42157,0.8616301
42158,0.093467295
42159,0.10596724
42160,0.77325004
42161,0.22474806
42162,0.45602137
42163,0.8550343
42164,0.17061283
42165,0.07078704
42166,0.2274628
42167,0.39532283
42168,0.5819414
42169,0.28274575
42170,0.09886206
42171,0.05520512
42172,0.3526411
42173,0.6486567
42174,0.09713179
42175,0.64594615
42176,0.61824906
42177,0.053989574
42178,0.56431377
42179,0.5481206
42180,0.16419975
42181,0.3100741
42182,0.58411276
42183,0.10147006
42184,0.85595787
42185,0.1005606
42186,0.41579652
42187,0.6732709
42188,0.32703286
42189,0.28464887
42190,0.122482575
42191,0.4064512
42192,0.110264935
42193,0.4883858
42194,0.1667332
42195,0.06452041
42196,0.13269092
42197,0.9804714
42198,0.1619142
42199,0.39151517
42200,0.70928454
42201,0.081215285
42202,0.08510397
42203,0.74174863
42204,0.91278607
42205,0.20909065
42206,0.23546642
42207,0.067989476
42208,0.06630494
42209,0.3865175
42210,0.17633092
42211,0.059008833
42212,0.08619074
42213,0.20039311
42214,0.7094545
42215,0.55988973
42216,0.82777745
42217,0.25690266
42218,0.40338117
42219,0.2309461
42220,0.95645297
42221,0.20814268
42222,0.6606276
42223,0.26204765
42224,0.10116267
42225,0.91167676
42226,0.22149417
42227,0.064270265
42228,0.41124272
42229,0.2630189
42230,0.41254142
42231,0.4976269
42232,0.15745036
42233,0.13935094
42234,0.13854542
42235,0.2085922
42236,0.38382798
42237,0.33766627
42238,0.25568092
42239,0.43532425
42240,0.11586798
42241,0.07819075
42242,0.20869793
42243,0.9171753
42244,0.19198397
42245,0.07491882
42246,0.11153412
42247,0.20377377
42248,0.20292924
42249,0.899118
42250,0.08708255
42251,0.9660188
42252,0.73718524
42253,0.125941
42254,0.38560364
42255,0.22486028
42256,0.7026522
42257,0.06803859
42258,0.8750581
42259,0.6887323
42260,0.15720081
42261,0.070054285
42262,0.16393237
42263,0.41550735
42264,0.20009568
42265,0.15641606
42266,0.21324492
42267,0.42394602
42268,0.17082596
42269,0.15380374
42270,0.104930215
42271,0.16773504
42272,0.14843994
42273,0.08478331
42274,0.1081468
42275,0.10944594
42276,0.8253234
42277,0.077466935
42278,0.36931932
42279,0.08218894
42280,0.16170172
42281,0.5448924
42282,0.06700742
42283,0.53954834
42284,0.48231068
42285,0.42456195
42286,0.44155365
42287,0.20963576
42288,0.3024613
42289,0.121528715
42290,0.32143235
42291,0.13327874
42292,0.12037168
42293,0.12268905
42294,0.12118802
42295,0.31876892
42296,0.58836627
42297,0.23540193
42298,0.13299112
42299,0.057920273
42300,0.35150453
42301,0.59611523
42302,0.348243
42303,0.057691835
42304,0.49112123
42305,0.08433616
42306,0.051912233
42307,0.6053372
42308,0.33372486
42309,0.36193493
42310,0.55384296
42311,0.09330804
42312,0.65031356
42313,0.16187808
42314,0.9364989
42315,0.09348331
42316,0.14488724
42317,0.1338377
42318,0.12518309
42319,0.09979247
42320,0.55098236
42321,0.4257887
42322,0.2107941
42323,0.882005
42324,0.15643959
42325,0.15606502
42326,0.09790561
42327,0.532476
42328,0.29634193
42329,0.04424809
42330,0.22190161
42331,0.124214314
42332,0.2027951
42333,0.066039935
42334,0.66017693
42335,0.12174963
42336,0.23096736
42337,0.07408184
42338,0.44969767
42339,0.358257
42340,0.040624607
42341,0.27138767
42342,0.29638597
42343,0.1708047
42344,0.23945633
42345,0.28333467
42346,0.5313457
42347,0.28876394
42348,0.22011566
42349,0.3579658
42350,0.6187107
42351,0.17146325
42352,0.079528734
42353,0.4463661
42354,0.5044875
42355,0.09753689
42356,0.16606203
42357,0.4486784
42358,0.161133
42359,0.94576997
42360,0.7161227
42361,0.24782299
42362,0.3339854
42363,0.09699632
42364,0.29248983
42365,0.26720634
42366,0.27543777
42367,0.16151312
42368,0.10587846
42369,0.65407544
42370,0.29897612
42371,0.069735385
42372,0.39859557
42373,0.10279856
42374,0.08309217
42375,0.57335556
42376,0.28636816
42377,0.72200876
42378,0.13458478
42379,0.08578182
42380,0.1985119
42381,0.3282287
42382,0.5478489
42383,0.8918603
42384,0.03887514
42385,0.57137686
42386,0.5492214
42387,0.22735065
42388,0.14973928
42389,0.079952054
42390,0.11048722
42391,0.10678622
42392,0.1017988
42393,0.14019041
42394,0.040671457
42395,0.08504205
42396,0.7735198
42397,0.9571846
42398,0.49034664
42399,0.6763917
42400,0.9624398
42401,0.55200124
42402,0.07805175
42403,0.18841629
42404,0.28542903
42405,0.14882207
42406,0.23553565
42407,0.87547547
42408,0.58181757
42409,0.9431048
42410,0.12731087
42411,0.23026249
42412,0.5219017
42413,0.076644816
42414,0.21032882
42415,0.36311656
42416,0.0918927
42417,0.13947967
42418,0.19472769
42419,0.1217471
42420,0.21724945
42421,0.48793542
42422,0.10142158
42423,0.24910414
42424,0.96373814
42425,0.052443616
42426,0.16350494
42427,0.13149938
42428,0.18132602
42429,0.6251745
42430,0.49433815
42431,0.44129655
42432,0.4466257
42433,0.42357635
42434,0.4227887
42435,0.10821603
42436,0.09354426
42437,0.49212158
42438,0.24115485
42439,0.30941576
42440,0.59093964
42441,0.38059643
42442,0.47963312
42443,0.29098484
42444,0.95116895
42445,0.1605423
42446,0.0688012
42447,0.17917068
42448,0.39762902
42449,0.104283474
42450,0.09467131
42451,0.17724232
42452,0.14230382
42453,0.07175957
42454,0.0819996
42455,0.5554644
42456,0.23735502
42457,0.3278192
42458,0.0581001
42459,0.087046735
42460,0.37122115
42461,0.09649319
42462,0.28100306
42463,0.24572727
42464,0.083300136
42465,0.09795045
42466,0.37168902
42467,0.14577784
42468,0.07063595
42469,0.30130696
42470,0.59310085
42471,0.064347066
42472,0.25415623
42473,0.948488
42474,0.19571362
42475,0.047083568
42476,0.052352093
42477,0.18298328
42478,0.06457998
42479,0.47900164
42480,0.3724893
42481,0.63570565
42482,0.7915533
42483,0.5407541
42484,0.08978556
42485,0.16326962
42486,0.60104394
42487,0.9689428
42488,0.3874638
42489,0.8911412
42490,0.3720328
42491,0.08356909
42492,0.069104
42493,0.41917405
42494,0.6620762
42495,0.6504366
42496,0.07303363
42497,0.39994964
42498,0.22421232
42499,0.72291046
42500,0.1326243
42501,0.22069119
42502,0.0641415
42503,0.21748458
42504,0.13158368
42505,0.63158846
42506,0.06770747
42507,0.055763002
42508,0.09235924
42509,0.07460248
42510,0.05246415
42511,0.24853143
42512,0.41565236
42513,0.1495324
42514,0.06854195
42515,0.08762602
42516,0.14318326
42517,0.5067641
42518,0.057924177
42519,0.08203153
42520,0.04821635
42521,0.16205432
42522,0.18967317
42523,0.46756652
42524,0.21158618
42525,0.14030997
42526,0.28672856
42527,0.05133095
42528,0.6246472
42529,0.15911938
42530,0.07188638
42531,0.6026863
42532,0.0625793
42533,0.09527932
42534,0.94715166
42535,0.24049202
42536,0.15571804
42537,0.5907592
42538,0.43034226
42539,0.12687117
42540,0.53034586
42541,0.07455156
42542,0.06112706
42543,0.10277698
42544,0.06901937
42545,0.06725634
42546,0.20231444
42547,0.25632316
42548,0.37621644
42549,0.05862007
42550,0.20510758
42551,0.08405623
42552,0.08058717
42553,0.3680446
42554,0.105737336
42555,0.08368765
42556,0.095333174
42557,0.12950245
42558,0.07530835
42559,0.34593812
42560,0.93885946
42561,0.124925226
42562,0.5818134
42563,0.10417534
42564,0.08250516
42565,0.24632923
42566,0.63337934
42567,0.12961988
42568,0.46577868
42569,0.07343171
42570,0.5321892
42571,0.10592898
42572,0.05370343
42573,0.27911797
42574,0.47136313
42575,0.16529824
42576,0.6179621
42577,0.13791722
42578,0.083155364
42579,0.059980042
42580,0.6401259
42581,0.205661
42582,0.5099095
42583,0.08227538
42584,0.06115983
42585,0.23664914
42586,0.115339875
42587,0.43486273
42588,0.2659244
42589,0.21199003
42590,0.23493572
42591,0.825242
42592,0.16947472
42593,0.12961398
42594,0.39904574
42595,0.07197838
42596,0.27125475
42597,0.72146565
42598,0.24943216
42599,0.47929624
42600,0.25027528
42601,0.05381733
42602,0.07192422
42603,0.34090936
42604,0.79773766
42605,0.08898139
42606,0.28503627
42607,0.21842255
42608,0.08823342
42609,0.6157438
42610,0.1282374
42611,0.42600554
42612,0.62414086
42613,0.9125551
42614,0.14944267
42615,0.5781659
42616,0.46910384
42617,0.26587135
42618,0.83601284
42619,0.15832569
42620,0.09111617
42621,0.40888476
42622,0.09906009
42623,0.40667295
42624,0.15671377
42625,0.90730214
42626,0.5796397
42627,0.46597993
42628,0.24506831
42629,0.6120197
42630,0.580661
42631,0.1492087
42632,0.44756225
42633,0.08534681
42634,0.08181461
42635,0.07907217
42636,0.17666651
42637,0.4900206
42638,0.15532221
42639,0.5812072
42640,0.90499383
42641,0.48081875
42642,0.31878367
42643,0.248982
42644,0.3196948
42645,0.11763613
42646,0.39555255
42647,0.06574789
42648,0.14678308
42649,0.6448051
42650,0.4444776
42651,0.2681492
42652,0.047761273
42653,0.17197433
42654,0.092160925
42655,0.03910085
42656,0.3593379
42657,0.27866653
42658,0.05264273
42659,0.426893
42660,0.28091708
42661,0.59915686
42662,0.059735723
42663,0.9845317
42664,0.061485086
42665,0.15309478
42666,0.51368314
42667,0.16295406
42668,0.96103704
42669,0.78449535
42670,0.58159536
42671,0.15049095
42672,0.06979376
42673,0.07296214
42674,0.64779526
42675,0.13888748
42676,0.9291787
42677,0.3567741
42678,0.46676308
42679,0.2585195
42680,0.8812023
42681,0.63886607
42682,0.60907346
42683,0.2895556
42684,0.5826459
42685,0.09001633
42686,0.5878152
42687,0.11305831
42688,0.08031278
42689,0.06747212
42690,0.21817632
42691,0.7936707
42692,0.12808509
42693,0.24093857
42694,0.092835955
42695,0.2105823
42696,0.3550431
42697,0.17509642
42698,0.1071637
42699,0.043462228
42700,0.24713747
42701,0.14293955
42702,0.16358802
42703,0.21745467
42704,0.7667848
42705,0.15382558
42706,0.44532236
42707,0.9126671
42708,0.9514805
42709,0.07176906
42710,0.20755881
42711,0.053079903
42712,0.5191252
42713,0.22673573
42714,0.09639334
42715,0.10755848
42716,0.6100742
42717,0.14676934
42718,0.13338739
42719,0.061865665
42720,0.11470882
42721,0.9210532
42722,0.46346566
42723,0.2683501
42724,0.35808054
42725,0.07523618
42726,0.094841905
42727,0.9203908
42728,0.40435952
42729,0.0914696
42730,0.26108906
42731,0.054746408
42732,0.08601813
42733,0.5511817
42734,0.1878993
42735,0.088236265
42736,0.2764201
42737,0.08785778
42738,0.20545815
42739,0.37422672
42740,0.27140027
42741,0.09753091
42742,0.39619207
42743,0.07688278
42744,0.8634691
42745,0.42945385
42746,0.7047648
42747,0.96135384
42748,0.6426236
42749,0.6576691
42750,0.560479
42751,0.23422162
42752,0.08225976
42753,0.1413422
42754,0.12835632
42755,0.29104185
42756,0.9338531
42757,0.24125932
42758,0.2922755
42759,0.16135778
42760,0.06616588
42761,0.21422677
42762,0.07577771
42763,0.09347576
42764,0.5183649
42765,0.4093827
42766,0.1231792
42767,0.93149275
42768,0.052082803
42769,0.19552693
42770,0.8402225
42771,0.40205404
42772,0.16019219
42773,0.5260566
42774,0.082749374
42775,0.06072468
42776,0.22182353
42777,0.4719352
42778,0.17436638
42779,0.08180897
42780,0.11474744
42781,0.13560946
42782,0.6337713
42783,0.09425101
42784,0.05738748
42785,0.051734507
42786,0.4399656
42787,0.46357888
42788,0.59207463
42789,0.3847549
42790,0.071136154
42791,0.112591006
42792,0.5723165
42793,0.66557753
42794,0.17937948
42795,0.52642775
42796,0.4601715
42797,0.11985752
42798,0.27367738
42799,0.05346735
42800,0.04602641
42801,0.21514589
42802,0.11437466
42803,0.09234771
42804,0.14714628
42805,0.05302015
42806,0.13056725
42807,0.4407433
42808,0.9281863
42809,0.1819671
42810,0.4127809
42811,0.13533208
42812,0.08266476
42813,0.16337945
42814,0.38621956
42815,0.1135521
42816,0.37524083
42817,0.91614157
42818,0.4489657
42819,0.081999026
42820,0.119195454
42821,0.5641965
42822,0.09107302
42823,0.0471921
42824,0.17200987
42825,0.22331266
42826,0.052562702
42827,0.6623442
42828,0.62771195
42829,0.15630136
42830,0.14663777
42831,0.5584824
42832,0.05868809
42833,0.6711528
42834,0.095865116
42835,0.4679543
42836,0.90716004
42837,0.24694096
42838,0.8028828
42839,0.15227851
42840,0.059251357
42841,0.38662198
42842,0.23162541
42843,0.12394182
42844,0.48375425
42845,0.11932613
42846,0.21437779
42847,0.18122622
42848,0.30092552
42849,0.5609756
42850,0.49620363
42851,0.16328269
42852,0.47266644
42853,0.31680068
42854,0.7145637
42855,0.22515506
42856,0.34303135
42857,0.5327326
42858,0.08855199
42859,0.54227513
42860,0.31190127
42861,0.16699287
42862,0.61114115
42863,0.12667002
42864,0.14283942
42865,0.11629761
42866,0.53759736
42867,0.38404354
42868,0.120594546
42869,0.92214954
42870,0.28361085
42871,0.6610342
42872,0.15710483
42873,0.4599419
42874,0.0982049
42875,0.8220734
42876,0.37676066
42877,0.08022159
42878,0.40045455
42879,0.90167594
42880,0.18174778
42881,0.15112406
42882,0.27330753
42883,0.13495989
42884,0.0902748
42885,0.06411661
42886,0.27868962
42887,0.6302596
42888,0.46401778
42889,0.09066085
42890,0.8799223
42891,0.8863988
42892,0.8858402
42893,0.31039995
42894,0.6191456
42895,0.27642632
42896,0.20672566
42897,0.97505206
42898,0.059517637
42899,0.56692594
42900,0.7469973
42901,0.3150847
42902,0.2607611
42903,0.50601876
42904,0.33322573
42905,0.16433398
42906,0.10599615
42907,0.95325035
42908,0.48448384
42909,0.10235079
42910,0.87320083
42911,0.100229464
42912,0.67759866
42913,0.09544983
42914,0.25859255
42915,0.7092555
42916,0.07912879
42917,0.41972542
42918,0.15610741
42919,0.08612027
42920,0.070738584
42921,0.06923123
42922,0.38071474
42923,0.13437477
42924,0.58058625
42925,0.723796
42926,0.17902496
42927,0.36724243
42928,0.6060808
42929,0.066213794
42930,0.094204396
42931,0.26042804
42932,0.18505079
42933,0.4858444
42934,0.42936057
42935,0.49052012
42936,0.19931637
42937,0.16030803
42938,0.4721042
42939,0.24103968
42940,0.94147986
42941,0.1729432
42942,0.9412749
42943,0.4113821
42944,0.21731989
42945,0.08458846
42946,0.34736297
42947,0.911929
42948,0.15214103
42949,0.053473484
42950,0.5446512
42951,0.10994024
42952,0.629735
42953,0.17532638
42954,0.07203616
42955,0.15851425
42956,0.07946373
42957,0.56869435
42958,0.13065466
42959,0.25620675
42960,0.1888891
42961,0.24474807
42962,0.56946415
42963,0.45021772
42964,0.73053974
42965,0.43218166
42966,0.79891396
42967,0.3003165
42968,0.19490755
42969,0.34503597
42970,0.1774981
42971,0.067494765
42972,0.26526996
42973,0.07110853
42974,0.64580244
42975,0.067913026
42976,0.44654924
42977,0.2878034
42978,0.100291386
42979,0.35949504
42980,0.8273958
42981,0.53031886
42982,0.086543195
42983,0.15044448
42984,0.32246348
42985,0.48852754
42986,0.1255839
42987,0.120606296
42988,0.10253974
42989,0.075587526
42990,0.07863362
42991,0.2822443
42992,0.7419204
42993,0.044378836
42994,0.6724669
42995,0.32855618
42996,0.16294515
42997,0.105008595
42998,0.28307328
42999,0.46637225
43000,0.062941395
43001,0.41730204
43002,0.18895522
43003,0.05627004
43004,0.124249466
43005,0.18896312
43006,0.64880466
43007,0.04725931
43008,0.15593113
43009,0.30997333
43010,0.10492412
43011,0.51398414
43012,0.94605285
43013,0.13741237
43014,0.11257679
43015,0.09670273
43016,0.45115095
43017,0.47878647
43018,0.17038965
43019,0.06529211
43020,0.44211698
43021,0.13359183
43022,0.10556579
43023,0.44182175
43024,0.7364384
43025,0.115396395
43026,0.104247935
43027,0.7400005
43028,0.16905281
43029,0.20899908
43030,0.5641544
43031,0.7238341
43032,0.3175327
43033,0.7147795
43034,0.3878311
43035,0.38018188
43036,0.077401295
43037,0.4051111
43038,0.0753728
43039,0.06836702
43040,0.0913848
43041,0.82443595
43042,0.21498573
43043,0.19037743
43044,0.12392629
43045,0.5924369
43046,0.16891928
43047,0.58055055
43048,0.3185073
43049,0.9305946
43050,0.4038917
43051,0.13907887
43052,0.10900866
43053,0.47199774
43054,0.15842006
43055,0.2201665
43056,0.5464425
43057,0.077150114
43058,0.25226712
43059,0.06012327
43060,0.27728957
43061,0.48660403
43062,0.31153095
43063,0.9272031
43064,0.070934705
43065,0.45401272
43066,0.49917573
43067,0.08880669
43068,0.52424014
43069,0.14935459
43070,0.6366048
43071,0.061295815
43072,0.66140866
43073,0.065127194
43074,0.10443281
43075,0.06701111
43076,0.17032026
43077,0.6844711
43078,0.71000797
43079,0.29570153
43080,0.13205348
43081,0.24353483
43082,0.18516414
43083,0.11322987
43084,0.097645596
43085,0.20345381
43086,0.5341903
43087,0.11496161
43088,0.076405615
43089,0.38068664
43090,0.69045067
43091,0.15992533
43092,0.08678192
43093,0.3959392
43094,0.056906383
43095,0.12904496
43096,0.296228
43097,0.2882233
43098,0.092356846
43099,0.12466229
43100,0.21543951
43101,0.27889943
43102,0.13271981
43103,0.16391186
43104,0.74568355
43105,0.059473004
43106,0.17323288
43107,0.05999997
43108,0.930632
43109,0.41365683
43110,0.10923348
43111,0.072577514
43112,0.34801632
43113,0.44851393
43114,0.4084733
43115,0.8613766
43116,0.08636978
43117,0.7310306
43118,0.06329816
43119,0.13470453
43120,0.06976663
43121,0.073721774
43122,0.83583724
43123,0.26555574
43124,0.108875476
43125,0.2840034
43126,0.16993259
43127,0.2674002
43128,0.9028377
43129,0.054337896
43130,0.44762945
43131,0.19846237
43132,0.06025372
43133,0.46784845
43134,0.1795277
43135,0.24477336
43136,0.2923905
43137,0.07886904
43138,0.15620343
43139,0.24859306
43140,0.8336398
43141,0.80603796
43142,0.12222559
43143,0.09017439
43144,0.10647375
43145,0.38078603
43146,0.047369994
43147,0.12670286
43148,0.21048799
43149,0.6623516
43150,0.1824518
43151,0.3099332
43152,0.69779354
43153,0.6522944
43154,0.22082181
43155,0.25102356
43156,0.13726905
43157,0.44692
43158,0.06978086
43159,0.7136477
43160,0.44460693
43161,0.1117396
43162,0.15976448
43163,0.31805632
43164,0.16587155
43165,0.5016306
43166,0.40518013
43167,0.09953309
43168,0.17331228
43169,0.40582848
43170,0.09064729
43171,0.20347124
43172,0.11158829
43173,0.09537721
43174,0.6493436
43175,0.59445053
43176,0.47819775
43177,0.061744865
43178,0.16306295
43179,0.98245174
43180,0.6238386
43181,0.6507321
43182,0.09792976
43183,0.3285889
43184,0.23891188
43185,0.19156924
43186,0.22704202
43187,0.8344731
43188,0.822835
43189,0.1375185
43190,0.4373762
43191,0.17585032
43192,0.10548069
43193,0.13736807
43194,0.8961279
43195,0.9636323
43196,0.04870146
43197,0.8656124
43198,0.21867941
43199,0.12613183
43200,0.3268055
43201,0.13612494
43202,0.701721
43203,0.112320766
43204,0.29044253
43205,0.058634978
43206,0.1901388
43207,0.18057263
43208,0.06393639
43209,0.2821253
43210,0.16744134
43211,0.07119584
43212,0.7038101
43213,0.1559975
43214,0.85213614
43215,0.8426755
43216,0.0908833
43217,0.8252401
43218,0.9615319
43219,0.64629966
43220,0.64302623
43221,0.29923674
43222,0.17681174
43223,0.15710022
43224,0.18798757
43225,0.054469436
43226,0.123029485
43227,0.10255082
43228,0.061908808
43229,0.09503792
43230,0.6117854
43231,0.1188225
43232,0.056171037
43233,0.13391598
43234,0.20359944
43235,0.39021775
43236,0.3500798
43237,0.08961203
43238,0.1294471
43239,0.37576574
43240,0.35953152
43241,0.94543964
43242,0.1601072
43243,0.053305358
43244,0.8741577
43245,0.54333496
43246,0.8414924
43247,0.0631413
43248,0.09969958
43249,0.047452074
43250,0.099977076
43251,0.39634034
43252,0.5952929
43253,0.07112891
43254,0.32406506
43255,0.2119294
43256,0.78799784
43257,0.15450835
43258,0.24357449
43259,0.13273515
43260,0.4273632
43261,0.10565771
43262,0.16401021
43263,0.86543566
43264,0.048593756
43265,0.06974171
43266,0.6737656
43267,0.80514365
43268,0.6878601
43269,0.9010716
43270,0.06171194
43271,0.14344677
43272,0.1840144
43273,0.07670953
43274,0.29665104
43275,0.5412594
43276,0.15633026
43277,0.11575077
43278,0.94171816
43279,0.43426228
43280,0.16193801
43281,0.32471064
43282,0.5699855
43283,0.11760902
43284,0.96354073
43285,0.22888047
43286,0.64324856
43287,0.80855036
43288,0.14537834
43289,0.7639212
43290,0.24593008
43291,0.07325209
43292,0.2780272
43293,0.50671774
43294,0.06387338
43295,0.881267
43296,0.20182796
43297,0.7221501
43298,0.38582602
43299,0.31639916
43300,0.14443682
43301,0.74308413
43302,0.5034717
43303,0.10794428
43304,0.5690804
43305,0.065079324
43306,0.56852853
43307,0.13837339
43308,0.93005633
43309,0.066332825
43310,0.07301946
43311,0.22531013
43312,0.9025759
43313,0.12055921
43314,0.9449083
43315,0.18007423
43316,0.1304527
43317,0.16666107
43318,0.2547993
43319,0.0946945
43320,0.5097862
43321,0.17052613
43322,0.398359
43323,0.4133247
43324,0.0741645
43325,0.4140263
43326,0.094826356
43327,0.354972
43328,0.16442344
43329,0.38861108
43330,0.2835684
43331,0.38932037
43332,0.34555987
43333,0.11091208
43334,0.7504536
43335,0.8337514
43336,0.42317644
43337,0.9713253
43338,0.0923524
43339,0.518052
43340,0.39391163
43341,0.16729823
43342,0.6409948
43343,0.1632935
43344,0.48003325
43345,0.5060918
43346,0.0572244
43347,0.1466259
43348,0.5765651
43349,0.18055607
43350,0.26116
43351,0.6280827
43352,0.057587817
43353,0.082403794
43354,0.108278476
43355,0.05957779
43356,0.06302871
43357,0.79302925
43358,0.4327658
43359,0.08391385
43360,0.09618532
43361,0.09476717
43362,0.08308372
43363,0.2051877
43364,0.15029238
43365,0.34179857
43366,0.44483832
43367,0.0409023
43368,0.27504405
43369,0.98028666
43370,0.22122015
43371,0.39678884
43372,0.39854148
43373,0.0963006
43374,0.82364404
43375,0.07377113
43376,0.1544334
43377,0.10975299
43378,0.19319746
43379,0.071157485
43380,0.09126131
43381,0.08253155
43382,0.038402136
43383,0.3481451
43384,0.581398
43385,0.35281116
43386,0.079124205
43387,0.085535355
43388,0.16311221
43389,0.5201271
43390,0.10124971
43391,0.13581187
43392,0.42675132
43393,0.17898232
43394,0.3338771
43395,0.059423048
43396,0.17646588
43397,0.49667493
43398,0.7882842
43399,0.21796595
43400,0.15315369
43401,0.12215328
43402,0.7600425
43403,0.4835228
43404,0.40127105
43405,0.44634473
43406,0.5058426
43407,0.53985643
43408,0.0994423
43409,0.06688245
43410,0.19658256
43411,0.22200425
43412,0.12154655
43413,0.08624991
43414,0.089345306
43415,0.08371059
